id,name,emission,lat_source,lon_source,country
1897526,Moncement Senj Sant Cement Plant,426176.63118,44.7270294462308,110.794904302632,Mongolia
42547372,Munkhin Bayan Gal Cement Plant,400042.19075000007,47.8961193429193,106.728419347913,Mongolia
42547308,MAK Khukh Tsav Cement Plant,400042.19074999995,45.9314538215052,109.089659029426,Mongolia
1897525,MAK Euro Dalanjargalan Cement Plant,308022.57192099997,45.9347463136514,108.952954942543,Mongolia
1897524,Khutul Cement & Lime Khutul Cement Plant,293909.227156,49.0953839452536,105.580036700311,Mongolia
42546762,Erel Darkhan Cement Plant,63984.982809,49.4366072105378,105.978791943524,Mongolia
